post_id,author_id,group_id,is_original,is_stolen,created_at,media_type,text,like_count,comment_count,share_count
2367,2839,1562,True,False,2024-08-14,image,Content group 1562 original post about topic 8,22,3,2
2368,2448,1563,True,False,2024-08-27,video,Content group 1563 original post about topic 36,13,2,1
2369,408,1564,True,False,2024-07-01,image,Content group 1564 original post about topic 46,8,0,1
2370,2468,1565,True,False,2024-07-11,video,Content group 1565 original post about topic 17,5,0,0
2371,2500,1565,False,True,2024-07-13,video,Content group 1565 copied post about topic 31,2,0,0
2372,201,1565,False,True,2024-07-20,video,Content group 1565 copied post about topic 5,3,0,0
2373,2318,1566,True,False,2024-08-11,video,Content group 1566 original post about topic 40,33,4,4
2374,578,1567,True,False,2024-07-18,image,Content group 1567 original post about topic 20,9,1,0
2375,1472,1568,True,False,2024-07-08,video,Content group 1568 original post about topic 49,41,5,6
2376,1520,1569,True,False,2024-07-26,video,Content group 1569 original post about topic 49,51,8,5
2377,1174,1570,True,False,2024-07-06,text,Content group 1570 original post about topic 24,11,2,1
2378,1022,1571,True,False,2024-07-04,video,Content group 1571 original post about topic 46,6,1,0
2379,2865,1572,True,False,2024-07-11,video,Content group 1572 original post about topic 10,5,1,0
2380,2373,1573,True,False,2024-07-23,image,Content group 1573 original post about topic 47,14,3,1
2381,2416,1573,False,True,2024-07-27,text,Content group 1573 copied post about topic 44,5,0,0
2382,258,1573,False,True,2024-07-29,image,Content group 1573 copied post about topic 46,11,1,0
2383,2539,1574,True,False,2024-07-09,text,Content group 1574 original post about topic 29,46,4,4
2384,1361,1575,True,False,2024-07-09,text,Content group 1575 original post about topic 20,16,4,3
2385,2889,1576,True,False,2024-07-12,image,Content group 1576 original post about topic 34,27,7,4
2386,2368,1577,True,False,2024-08-17,video,Content group 1577 original post about topic 23,15,3,1
2387,1261,1577,False,True,2024-08-22,image,Content group 1577 copied post about topic 37,22,2,1
2388,2544,1577,False,True,2024-08-26,video,Content group 1577 copied post about topic 46,16,4,1
2389,2432,1578,True,False,2024-08-26,image,Content group 1578 original post about topic 43,29,3,4
2390,1148,1578,False,True,2024-09-03,video,Content group 1578 copied post about topic 15,26,3,4
2391,1147,1578,False,True,2024-09-02,text,Content group 1578 copied post about topic 8,25,4,2
2392,2334,1578,False,True,2024-08-29,video,Content group 1578 copied post about topic 29,32,6,5
2393,1947,1579,True,False,2024-08-22,image,Content group 1579 original post about topic 36,28,7,1
2394,508,1580,True,False,2024-08-03,image,Content group 1580 original post about topic 11,13,3,1
2395,719,1581,True,False,2024-07-12,video,Content group 1581 original post about topic 37,11,1,2
2396,1995,1582,True,False,2024-08-25,image,Content group 1582 original post about topic 1,35,5,2
2397,2984,1582,False,True,2024-08-31,video,Content group 1582 copied post about topic 43,10,1,1
2398,2363,1583,True,False,2024-08-20,image,Content group 1583 original post about topic 15,10,1,1
2399,1544,1584,True,False,2024-07-30,video,Content group 1584 original post about topic 42,10,1,0
2400,7,1585,True,False,2024-07-18,text,Content group 1585 original post about topic 29,25,6,3
2401,1031,1585,False,True,2024-07-21,video,Content group 1585 copied post about topic 20,14,2,1
2402,590,1586,True,False,2024-07-10,image,Content group 1586 original post about topic 30,11,2,2
2403,2415,1587,True,False,2024-08-27,image,Content group 1587 original post about topic 10,24,4,2
2404,2195,1587,False,True,2024-09-02,video,Content group 1587 copied post about topic 44,18,2,2
2405,1277,1587,False,True,2024-08-30,video,Content group 1587 copied post about topic 48,11,2,0
2406,705,1587,False,True,2024-08-29,video,Content group 1587 copied post about topic 31,23,5,3
2407,553,1588,True,False,2024-08-05,video,Content group 1588 original post about topic 22,33,6,2
2408,553,1589,True,False,2024-07-31,video,Content group 1589 original post about topic 45,16,1,0
2409,270,1590,True,False,2024-07-29,video,Content group 1590 original post about topic 9,35,9,6
2410,1775,1591,True,False,2024-08-23,video,Content group 1591 original post about topic 27,11,1,0
2411,537,1592,True,False,2024-08-18,image,Content group 1592 original post about topic 11,32,9,2
2412,613,1593,True,False,2024-07-09,video,Content group 1593 original post about topic 34,8,0,1
2413,2643,1594,True,False,2024-07-20,image,Content group 1594 original post about topic 25,3,0,0
2414,2416,1595,True,False,2024-07-29,video,Content group 1595 original post about topic 25,16,3,0
2415,1509,1596,True,False,2024-07-15,text,Content group 1596 original post about topic 4,32,6,2
2416,1870,1597,True,False,2024-08-25,image,Content group 1597 original post about topic 21,35,4,2
2417,986,1598,True,False,2024-07-09,video,Content group 1598 original post about topic 15,58,8,3
2418,1955,1599,True,False,2024-07-24,image,Content group 1599 original post about topic 38,7,1,1
2419,78,1600,True,False,2024-08-06,image,Content group 1600 original post about topic 18,8,2,1
2420,342,1601,True,False,2024-07-18,video,Content group 1601 original post about topic 32,9,1,1
2421,2625,1602,True,False,2024-07-09,image,Content group 1602 original post about topic 37,2,0,0
2422,1694,1602,False,True,2024-07-15,video,Content group 1602 copied post about topic 28,3,0,0
2423,1083,1602,False,True,2024-07-18,video,Content group 1602 copied post about topic 36,4,0,0
2424,2842,1603,True,False,2024-08-14,image,Content group 1603 original post about topic 40,59,9,11
2425,931,1603,False,True,2024-08-22,video,Content group 1603 copied post about topic 37,49,5,6
2426,403,1603,False,True,2024-08-22,video,Content group 1603 copied post about topic 27,45,10,7
2427,2445,1603,False,True,2024-08-22,image,Content group 1603 copied post about topic 9,27,5,2
2428,2794,1604,True,False,2024-07-28,video,Content group 1604 original post about topic 13,51,5,5
2429,667,1605,True,False,2024-07-26,image,Content group 1605 original post about topic 29,19,2,3
2430,1865,1605,False,True,2024-08-02,image,Content group 1605 copied post about topic 38,15,3,0
2431,2143,1605,False,True,2024-08-01,image,Content group 1605 copied post about topic 32,22,2,2
2432,2291,1606,True,False,2024-08-15,video,Content group 1606 original post about topic 46,13,3,2
2433,2612,1606,False,True,2024-08-16,video,Content group 1606 copied post about topic 6,5,0,0
2434,37,1607,True,False,2024-07-14,image,Content group 1607 original post about topic 49,16,1,2
2435,105,1607,False,True,2024-07-23,image,Content group 1607 copied post about topic 25,30,7,3
2436,886,1608,True,False,2024-07-05,text,Content group 1608 original post about topic 25,54,11,4
2437,2625,1609,True,False,2024-07-22,video,Content group 1609 original post about topic 4,59,9,10
2438,2618,1610,True,False,2024-07-28,video,Content group 1610 original post about topic 14,3,0,0
2439,1988,1611,True,False,2024-08-11,video,Content group 1611 original post about topic 32,17,1,2
2440,4,1612,True,False,2024-07-01,image,Content group 1612 original post about topic 17,14,3,0
2441,27,1613,True,False,2024-08-11,image,Content group 1613 original post about topic 25,15,2,1
2442,72,1614,True,False,2024-08-03,video,Content group 1614 original post about topic 12,20,4,2
2443,2143,1615,True,False,2024-07-11,video,Content group 1615 original post about topic 36,1,0,0
2444,2925,1616,True,False,2024-07-22,video,Content group 1616 original post about topic 4,10,2,0
2445,200,1617,True,False,2024-07-25,text,Content group 1617 original post about topic 38,9,2,0
2446,2788,1618,True,False,2024-08-05,video,Content group 1618 original post about topic 41,15,3,1
2447,653,1618,False,True,2024-08-10,text,Content group 1618 copied post about topic 25,15,2,1
2448,1603,1618,False,True,2024-08-11,video,Content group 1618 copied post about topic 1,10,1,0
2449,965,1619,True,False,2024-08-25,video,Content group 1619 original post about topic 46,26,3,2
2450,1277,1620,True,False,2024-07-13,video,Content group 1620 original post about topic 47,9,2,1
2451,2463,1621,True,False,2024-08-04,image,Content group 1621 original post about topic 35,60,15,6
2452,2174,1622,True,False,2024-08-14,image,Content group 1622 original post about topic 7,19,2,2
2453,2245,1623,True,False,2024-08-27,image,Content group 1623 original post about topic 8,24,6,4
2454,1383,1624,True,False,2024-07-23,image,Content group 1624 original post about topic 32,24,5,2
2455,2244,1624,False,True,2024-07-25,video,Content group 1624 copied post about topic 5,22,4,4
2456,1558,1624,False,True,2024-07-28,video,Content group 1624 copied post about topic 34,30,3,2
2457,2845,1625,True,False,2024-08-12,image,Content group 1625 original post about topic 13,11,1,1
2458,455,1626,True,False,2024-07-10,image,Content group 1626 original post about topic 32,9,2,0
2459,854,1627,True,False,2024-07-20,video,Content group 1627 original post about topic 6,36,4,4
2460,543,1627,False,True,2024-07-26,image,Content group 1627 copied post about topic 22,11,2,1
2461,638,1628,True,False,2024-08-06,video,Content group 1628 original post about topic 24,58,17,5
2462,1224,1629,True,False,2024-07-15,video,Content group 1629 original post about topic 6,78,18,13
2463,1047,1630,True,False,2024-07-25,image,Content group 1630 original post about topic 29,8,1,0
2464,2711,1631,True,False,2024-07-10,video,Content group 1631 original post about topic 13,44,9,2
2465,2592,1632,True,False,2024-08-18,video,Content group 1632 original post about topic 41,17,1,2
2466,1089,1633,True,False,2024-07-01,image,Content group 1633 original post about topic 18,33,9,5
2467,2724,1634,True,False,2024-07-31,video,Content group 1634 original post about topic 1,30,8,2
2468,2799,1635,True,False,2024-08-21,image,Content group 1635 original post about topic 9,29,6,1
2469,2680,1635,False,True,2024-08-30,video,Content group 1635 copied post about topic 47,23,2,3
2470,1539,1635,False,True,2024-08-22,image,Content group 1635 copied post about topic 31,25,3,4
2471,2401,1636,True,False,2024-08-01,video,Content group 1636 original post about topic 3,64,8,3
2472,2416,1637,True,False,2024-07-26,video,Content group 1637 original post about topic 26,62,12,11
2473,1096,1637,False,True,2024-07-26,image,Content group 1637 copied post about topic 7,29,4,3
2474,1295,1638,True,False,2024-08-29,text,Content group 1638 original post about topic 8,18,4,3
2475,74,1639,True,False,2024-07-15,video,Content group 1639 original post about topic 18,5,1,0
2476,2094,1640,True,False,2024-08-06,video,Content group 1640 original post about topic 43,10,1,1
2477,1964,1641,True,False,2024-08-04,image,Content group 1641 original post about topic 22,97,24,16
2478,2471,1642,True,False,2024-08-05,image,Content group 1642 original post about topic 48,36,4,1
2479,1935,1643,True,False,2024-07-27,video,Content group 1643 original post about topic 36,9,2,0
2480,1126,1644,True,False,2024-07-18,image,Content group 1644 original post about topic 22,9,1,1
2481,741,1644,False,True,2024-07-19,image,Content group 1644 copied post about topic 6,7,1,0
2482,699,1644,False,True,2024-07-19,video,Content group 1644 copied post about topic 24,10,1,1
2483,141,1644,False,True,2024-07-18,text,Content group 1644 copied post about topic 49,8,2,1
2484,82,1645,True,False,2024-08-17,video,Content group 1645 original post about topic 43,49,10,4
2485,1798,1646,True,False,2024-07-17,video,Content group 1646 original post about topic 30,76,14,9
2486,2158,1647,True,False,2024-07-20,image,Content group 1647 original post about topic 2,14,1,1
2487,2948,1647,False,True,2024-07-29,image,Content group 1647 copied post about topic 35,17,4,2
2488,1280,1648,True,False,2024-07-10,image,Content group 1648 original post about topic 36,42,6,3
2489,2177,1649,True,False,2024-07-22,video,Content group 1649 original post about topic 15,28,8,2
2490,2070,1650,True,False,2024-08-19,video,Content group 1650 original post about topic 9,21,6,3
2491,1912,1651,True,False,2024-08-20,image,Content group 1651 original post about topic 42,41,10,7
2492,2387,1652,True,False,2024-08-09,text,Content group 1652 original post about topic 37,19,5,3
2493,1007,1653,True,False,2024-08-18,video,Content group 1653 original post about topic 30,34,4,5
2494,2133,1654,True,False,2024-07-21,video,Content group 1654 original post about topic 9,26,4,3
2495,2658,1655,True,False,2024-08-19,image,Content group 1655 original post about topic 21,2,0,0
2496,1273,1656,True,False,2024-07-20,text,Content group 1656 original post about topic 45,16,1,1
2497,1599,1657,True,False,2024-07-12,image,Content group 1657 original post about topic 2,5,1,0
2498,1412,1657,False,True,2024-07-15,video,Content group 1657 copied post about topic 47,8,0,0
2499,2147,1658,True,False,2024-07-13,image,Content group 1658 original post about topic 42,14,3,1
2500,2516,1658,False,True,2024-07-20,text,Content group 1658 copied post about topic 40,17,4,1
2501,2081,1658,False,True,2024-07-14,image,Content group 1658 copied post about topic 44,10,1,0
2502,1748,1658,False,True,2024-07-21,video,Content group 1658 copied post about topic 4,23,2,3
2503,2461,1659,True,False,2024-07-15,video,Content group 1659 original post about topic 19,14,1,1
2504,2790,1660,True,False,2024-07-09,video,Content group 1660 original post about topic 15,14,1,2
2505,2981,1661,True,False,2024-07-28,image,Content group 1661 original post about topic 4,7,1,0
2506,2040,1661,False,True,2024-07-29,text,Content group 1661 copied post about topic 37,5,0,0
2507,2554,1662,True,False,2024-07-04,image,Content group 1662 original post about topic 32,2,0,0
2508,1904,1663,True,False,2024-07-12,image,Content group 1663 original post about topic 16,25,6,3
2509,447,1664,True,False,2024-07-01,video,Content group 1664 original post about topic 32,50,8,7
2510,1557,1665,True,False,2024-07-04,image,Content group 1665 original post about topic 46,4,0,0
2511,268,1665,False,True,2024-07-07,image,Content group 1665 copied post about topic 1,5,1,0
2512,1934,1665,False,True,2024-07-09,video,Content group 1665 copied post about topic 45,6,0,0
2513,2576,1666,True,False,2024-08-15,text,Content group 1666 original post about topic 25,31,4,2
2514,1631,1667,True,False,2024-07-16,image,Content group 1667 original post about topic 41,1,0,0
2515,2393,1667,False,True,2024-07-23,video,Content group 1667 copied post about topic 3,2,0,0
2516,1582,1667,False,True,2024-07-18,text,Content group 1667 copied post about topic 45,2,0,0
2517,234,1668,True,False,2024-07-07,video,Content group 1668 original post about topic 32,5,0,0
2518,2161,1669,True,False,2024-07-13,video,Content group 1669 original post about topic 20,8,1,0
2519,1170,1670,True,False,2024-08-06,text,Content group 1670 original post about topic 32,8,0,0
2520,494,1671,True,False,2024-08-13,video,Content group 1671 original post about topic 7,40,11,2
2521,939,1672,True,False,2024-07-20,video,Content group 1672 original post about topic 7,0,0,0
2522,143,1672,False,True,2024-07-23,image,Content group 1672 copied post about topic 40,0,0,0
2523,1885,1673,True,False,2024-07-25,video,Content group 1673 original post about topic 35,8,2,0
2524,2768,1673,False,True,2024-07-25,image,Content group 1673 copied post about topic 5,8,2,0
2525,1472,1673,False,True,2024-07-27,video,Content group 1673 copied post about topic 5,10,2,1
2526,566,1674,True,False,2024-07-03,video,Content group 1674 original post about topic 46,36,4,1
2527,2872,1675,True,False,2024-07-02,text,Content group 1675 original post about topic 38,1,0,0
2528,2033,1675,False,True,2024-07-02,video,Content group 1675 copied post about topic 44,2,0,0
2529,858,1676,True,False,2024-08-02,video,Content group 1676 original post about topic 12,14,3,1
2530,1537,1676,False,True,2024-08-02,text,Content group 1676 copied post about topic 33,7,0,0
2531,972,1676,False,True,2024-08-08,video,Content group 1676 copied post about topic 20,8,1,0
2532,1956,1677,True,False,2024-07-26,image,Content group 1677 original post about topic 1,22,6,4
2533,1446,1678,True,False,2024-07-14,image,Content group 1678 original post about topic 42,41,8,2
2534,1079,1679,True,False,2024-08-25,video,Content group 1679 original post about topic 12,58,13,6
2535,831,1680,True,False,2024-07-24,video,Content group 1680 original post about topic 35,10,1,1
2536,132,1681,True,False,2024-08-14,text,Content group 1681 original post about topic 46,52,10,9
2537,582,1682,True,False,2024-07-28,image,Content group 1682 original post about topic 40,30,8,3
2538,1203,1683,True,False,2024-07-29,image,Content group 1683 original post about topic 5,8,1,0
2539,773,1684,True,False,2024-08-06,image,Content group 1684 original post about topic 28,1,0,0
2540,879,1684,False,True,2024-08-14,text,Content group 1684 copied post about topic 38,3,0,0
2541,830,1685,True,False,2024-08-23,video,Content group 1685 original post about topic 34,26,3,2
2542,945,1685,False,True,2024-09-01,video,Content group 1685 copied post about topic 33,35,8,5
2543,1142,1686,True,False,2024-08-03,video,Content group 1686 original post about topic 45,23,6,1
2544,2032,1687,True,False,2024-08-06,image,Content group 1687 original post about topic 17,4,0,0
2545,1148,1688,True,False,2024-07-11,video,Content group 1688 original post about topic 15,9,1,0
2546,1575,1689,True,False,2024-07-30,video,Content group 1689 original post about topic 24,24,3,2
2547,2292,1690,True,False,2024-08-27,text,Content group 1690 original post about topic 43,12,3,1
2548,2368,1691,True,False,2024-07-19,text,Content group 1691 original post about topic 8,6,0,1
2549,296,1692,True,False,2024-07-13,image,Content group 1692 original post about topic 27,11,2,1
2550,1618,1693,True,False,2024-07-24,video,Content group 1693 original post about topic 16,11,1,1
2551,1550,1694,True,False,2024-07-17,video,Content group 1694 original post about topic 35,11,3,1
2552,529,1695,True,False,2024-08-14,video,Content group 1695 original post about topic 40,15,4,1
2553,64,1696,True,False,2024-08-26,video,Content group 1696 original post about topic 48,40,4,4
2554,2609,1696,False,True,2024-08-30,image,Content group 1696 copied post about topic 12,33,8,4
2555,1181,1696,False,True,2024-08-31,video,Content group 1696 copied post about topic 43,22,2,1
2556,2729,1697,True,False,2024-07-16,image,Content group 1697 original post about topic 21,18,2,1
2557,2695,1697,False,True,2024-07-18,video,Content group 1697 copied post about topic 15,15,2,1
2558,220,1697,False,True,2024-07-17,video,Content group 1697 copied post about topic 5,16,3,2
2559,1607,1698,True,False,2024-07-22,video,Content group 1698 original post about topic 32,9,1,1
2560,2986,1699,True,False,2024-07-11,text,Content group 1699 original post about topic 40,11,2,1
2561,748,1700,True,False,2024-08-07,video,Content group 1700 original post about topic 37,51,6,6
2562,2360,1701,True,False,2024-07-07,video,Content group 1701 original post about topic 25,77,8,14
2563,694,1702,True,False,2024-07-22,video,Content group 1702 original post about topic 47,3,0,0
2564,2342,1703,True,False,2024-08-17,video,Content group 1703 original post about topic 2,5,1,0
2565,1469,1704,True,False,2024-08-29,video,Content group 1704 original post about topic 43,8,1,0
2566,1236,1704,False,True,2024-09-04,image,Content group 1704 copied post about topic 17,9,2,0
2567,1146,1704,False,True,2024-09-01,image,Content group 1704 copied post about topic 25,7,1,1
2568,1750,1705,True,False,2024-08-21,text,Content group 1705 original post about topic 17,48,9,4
2569,1320,1706,True,False,2024-07-11,video,Content group 1706 original post about topic 21,11,1,0
2570,952,1706,False,True,2024-07-18,image,Content group 1706 copied post about topic 32,14,3,1
2571,2022,1706,False,True,2024-07-20,video,Content group 1706 copied post about topic 9,6,1,0
2572,1837,1707,True,False,2024-07-17,image,Content group 1707 original post about topic 9,29,5,3
2573,1125,1708,True,False,2024-08-08,image,Content group 1708 original post about topic 9,16,3,1
2574,1642,1709,True,False,2024-07-11,image,Content group 1709 original post about topic 8,10,1,1
2575,396,1710,True,False,2024-08-17,video,Content group 1710 original post about topic 29,13,1,2
2576,2669,1711,True,False,2024-08-19,image,Content group 1711 original post about topic 37,7,1,1
2577,2510,1712,True,False,2024-08-29,image,Content group 1712 original post about topic 17,23,3,2
2578,955,1713,True,False,2024-08-24,video,Content group 1713 original post about topic 3,12,2,1
2579,2551,1714,True,False,2024-08-29,video,Content group 1714 original post about topic 18,14,2,2
2580,1172,1715,True,False,2024-07-21,image,Content group 1715 original post about topic 8,9,1,1
2581,1666,1716,True,False,2024-07-26,video,Content group 1716 original post about topic 28,65,14,5
2582,2501,1716,False,True,2024-08-03,image,Content group 1716 copied post about topic 5,46,4,4
2583,1295,1717,True,False,2024-08-15,image,Content group 1717 original post about topic 26,12,3,1
2584,293,1718,True,False,2024-07-15,image,Content group 1718 original post about topic 36,30,7,2
2585,2715,1719,True,False,2024-07-21,image,Content group 1719 original post about topic 7,1,0,0
2586,2847,1720,True,False,2024-07-17,video,Content group 1720 original post about topic 7,0,0,0
2587,2131,1720,False,True,2024-07-26,image,Content group 1720 copied post about topic 2,0,0,0
2588,2811,1720,False,True,2024-07-20,image,Content group 1720 copied post about topic 43,0,0,0
2589,581,1721,True,False,2024-07-06,image,Content group 1721 original post about topic 35,3,0,0
2590,451,1722,True,False,2024-08-23,video,Content group 1722 original post about topic 29,51,7,7
2591,2703,1723,True,False,2024-07-11,video,Content group 1723 original post about topic 4,18,3,2
2592,2520,1724,True,False,2024-07-11,image,Content group 1724 original post about topic 18,73,15,7
2593,2511,1725,True,False,2024-07-03,video,Content group 1725 original post about topic 34,30,7,3
2594,926,1726,True,False,2024-07-19,video,Content group 1726 original post about topic 40,6,1,0
2595,187,1726,False,True,2024-07-27,video,Content group 1726 copied post about topic 48,3,0,0
2596,309,1726,False,True,2024-07-19,video,Content group 1726 copied post about topic 19,5,0,0
2597,2466,1726,False,True,2024-07-26,image,Content group 1726 copied post about topic 9,6,1,0
2598,438,1727,True,False,2024-07-01,image,Content group 1727 original post about topic 15,22,2,2
2599,981,1727,False,True,2024-07-09,video,Content group 1727 copied post about topic 2,11,2,1
2600,2990,1727,False,True,2024-07-04,image,Content group 1727 copied post about topic 2,14,3,1
2601,706,1727,False,True,2024-07-02,video,Content group 1727 copied post about topic 8,11,1,1
2602,930,1728,True,False,2024-07-05,image,Content group 1728 original post about topic 29,24,4,1
2603,958,1729,True,False,2024-07-28,video,Content group 1729 original post about topic 2,14,3,2
2604,744,1730,True,False,2024-07-04,image,Content group 1730 original post about topic 41,16,2,2
2605,2740,1731,True,False,2024-07-31,video,Content group 1731 original post about topic 34,6,1,0
2606,1712,1732,True,False,2024-07-11,video,Content group 1732 original post about topic 35,28,8,5
2607,2850,1732,False,True,2024-07-18,image,Content group 1732 copied post about topic 21,16,3,1
2608,2089,1733,True,False,2024-07-11,video,Content group 1733 original post about topic 28,19,4,1
2609,2243,1734,True,False,2024-07-07,image,Content group 1734 original post about topic 9,5,1,0
2610,308,1735,True,False,2024-08-12,video,Content group 1735 original post about topic 19,18,2,1
2611,2843,1736,True,False,2024-07-18,image,Content group 1736 original post about topic 1,29,4,1
2612,2133,1736,False,True,2024-07-19,video,Content group 1736 copied post about topic 41,24,6,2
2613,215,1736,False,True,2024-07-18,video,Content group 1736 copied post about topic 28,14,3,1
2614,2848,1737,True,False,2024-07-08,video,Content group 1737 original post about topic 14,27,3,2
2615,216,1738,True,False,2024-08-17,image,Content group 1738 original post about topic 18,52,8,10
2616,654,1739,True,False,2024-07-27,video,Content group 1739 original post about topic 3,47,8,4
2617,1118,1740,True,False,2024-08-28,video,Content group 1740 original post about topic 18,59,15,4
2618,1518,1741,True,False,2024-08-16,video,Content group 1741 original post about topic 10,6,1,0
2619,169,1741,False,True,2024-08-23,text,Content group 1741 copied post about topic 41,7,1,1
2620,941,1742,True,False,2024-07-14,image,Content group 1742 original post about topic 26,9,2,1
2621,2352,1743,True,False,2024-08-20,image,Content group 1743 original post about topic 31,20,5,1
2622,743,1744,True,False,2024-08-13,video,Content group 1744 original post about topic 18,6,1,0
2623,2763,1745,True,False,2024-07-02,image,Content group 1745 original post about topic 39,11,1,1
2624,2158,1745,False,True,2024-07-08,video,Content group 1745 copied post about topic 41,10,1,0
2625,371,1745,False,True,2024-07-02,text,Content group 1745 copied post about topic 45,8,1,1
2626,1046,1746,True,False,2024-07-18,video,Content group 1746 original post about topic 16,31,5,4
2627,836,1747,True,False,2024-08-05,image,Content group 1747 original post about topic 21,62,10,4
2628,2425,1748,True,False,2024-08-09,video,Content group 1748 original post about topic 42,23,5,4
2629,1993,1749,True,False,2024-08-04,image,Content group 1749 original post about topic 9,4,0,0
2630,2893,1750,True,False,2024-07-06,text,Content group 1750 original post about topic 46,13,3,1
2631,1149,1751,True,False,2024-07-11,text,Content group 1751 original post about topic 35,20,3,1
2632,2535,1751,False,True,2024-07-13,text,Content group 1751 copied post about topic 14,17,2,2
2633,2818,1752,True,False,2024-07-08,video,Content group 1752 original post about topic 13,10,1,0
2634,277,1753,True,False,2024-07-21,image,Content group 1753 original post about topic 29,2,0,0
2635,1125,1754,True,False,2024-07-22,video,Content group 1754 original post about topic 11,40,10,2
2636,237,1754,False,True,2024-07-23,image,Content group 1754 copied post about topic 37,37,5,6
2637,2894,1754,False,True,2024-07-24,image,Content group 1754 copied post about topic 24,26,4,2
2638,1769,1754,False,True,2024-07-29,image,Content group 1754 copied post about topic 19,32,9,2
2639,431,1755,True,False,2024-08-18,image,Content group 1755 original post about topic 3,21,2,2
2640,2417,1756,True,False,2024-07-13,image,Content group 1756 original post about topic 13,33,4,5
2641,720,1757,True,False,2024-08-20,image,Content group 1757 original post about topic 19,25,3,4
2642,1977,1758,True,False,2024-08-25,video,Content group 1758 original post about topic 23,18,3,1
2643,2197,1759,True,False,2024-07-18,image,Content group 1759 original post about topic 16,10,1,1
2644,2584,1760,True,False,2024-08-18,video,Content group 1760 original post about topic 11,18,2,2
2645,11,1760,False,True,2024-08-21,image,Content group 1760 copied post about topic 46,18,4,1
2646,901,1761,True,False,2024-08-05,image,Content group 1761 original post about topic 14,21,2,3
2647,74,1761,False,True,2024-08-06,video,Content group 1761 copied post about topic 21,30,6,3
2648,296,1761,False,True,2024-08-14,image,Content group 1761 copied post about topic 18,24,4,3
2649,585,1761,False,True,2024-08-10,image,Content group 1761 copied post about topic 4,20,3,3
2650,1635,1762,True,False,2024-07-14,text,Content group 1762 original post about topic 48,1,0,0
2651,2277,1763,True,False,2024-07-20,video,Content group 1763 original post about topic 47,23,5,1
2652,853,1764,True,False,2024-07-31,image,Content group 1764 original post about topic 7,32,5,5
2653,2237,1765,True,False,2024-07-23,video,Content group 1765 original post about topic 36,31,5,2
2654,666,1766,True,False,2024-07-29,text,Content group 1766 original post about topic 37,67,14,8
2655,161,1767,True,False,2024-07-31,video,Content group 1767 original post about topic 41,9,1,0
2656,18,1768,True,False,2024-08-07,image,Content group 1768 original post about topic 16,5,0,0
2657,2981,1768,False,True,2024-08-13,image,Content group 1768 copied post about topic 33,5,0,0
2658,2212,1768,False,True,2024-08-13,image,Content group 1768 copied post about topic 7,2,0,0
2659,1706,1768,False,True,2024-08-16,image,Content group 1768 copied post about topic 38,4,0,0
2660,1037,1769,True,False,2024-07-21,image,Content group 1769 original post about topic 28,13,2,2
2661,2687,1769,False,True,2024-07-25,video,Content group 1769 copied post about topic 26,22,5,2
2662,1383,1769,False,True,2024-07-30,video,Content group 1769 copied post about topic 34,18,4,2
2663,1186,1769,False,True,2024-07-24,image,Content group 1769 copied post about topic 42,24,6,3
2664,916,1770,True,False,2024-08-10,video,Content group 1770 original post about topic 20,26,4,4
2665,2566,1771,True,False,2024-08-27,video,Content group 1771 original post about topic 25,7,1,0
2666,553,1772,True,False,2024-08-10,video,Content group 1772 original post about topic 43,16,4,1
2667,430,1773,True,False,2024-08-26,image,Content group 1773 original post about topic 5,11,1,1
2668,2505,1773,False,True,2024-08-26,video,Content group 1773 copied post about topic 30,8,1,0
2669,1406,1773,False,True,2024-08-29,video,Content group 1773 copied post about topic 6,5,0,0
2670,79,1774,True,False,2024-08-07,image,Content group 1774 original post about topic 22,9,2,1
2671,1667,1775,True,False,2024-08-22,video,Content group 1775 original post about topic 31,27,4,1
2672,2787,1776,True,False,2024-08-14,video,Content group 1776 original post about topic 19,7,0,1
2673,1765,1777,True,False,2024-07-10,image,Content group 1777 original post about topic 17,26,6,4
2674,2055,1777,False,True,2024-07-18,text,Content group 1777 copied post about topic 3,20,2,1
2675,1101,1777,False,True,2024-07-18,video,Content group 1777 copied post about topic 7,20,5,1
2676,222,1777,False,True,2024-07-17,image,Content group 1777 copied post about topic 20,8,1,1
2677,2269,1778,True,False,2024-07-29,text,Content group 1778 original post about topic 1,7,1,1
2678,1196,1778,False,True,2024-08-04,text,Content group 1778 copied post about topic 14,11,1,2
2679,163,1778,False,True,2024-08-05,video,Content group 1778 copied post about topic 46,16,4,1
2680,390,1778,False,True,2024-07-29,image,Content group 1778 copied post about topic 1,9,2,0
2681,2601,1779,True,False,2024-07-31,text,Content group 1779 original post about topic 41,5,1,0
2682,765,1780,True,False,2024-08-23,image,Content group 1780 original post about topic 31,20,5,1
2683,2417,1780,False,True,2024-08-27,video,Content group 1780 copied post about topic 26,30,3,4
2684,1085,1781,True,False,2024-07-06,text,Content group 1781 original post about topic 46,33,9,1
2685,141,1782,True,False,2024-08-10,image,Content group 1782 original post about topic 46,17,3,2
2686,2557,1783,True,False,2024-07-11,video,Content group 1783 original post about topic 16,15,4,1
2687,287,1783,False,True,2024-07-17,video,Content group 1783 copied post about topic 4,15,3,2
2688,1840,1783,False,True,2024-07-20,video,Content group 1783 copied post about topic 25,12,1,1
2689,1918,1783,False,True,2024-07-15,video,Content group 1783 copied post about topic 5,15,3,2
2690,1611,1784,True,False,2024-08-03,image,Content group 1784 original post about topic 18,43,5,2
